# Exported with SCiLS Lab Version 9.00.12376
# Export time: 2022-09-26 18:34:15
# Generated from file: Y:\Ellin\2021\SCiLS files\2021-07-27_NE_MB_posMS_DHBsublim.slx
# Object Full Name: PCA_2021-07-27_MB_DHB
# Object ID: 9aabae3d-923a-4cc5-9977-7b5e94506778
# Object type: PCA
# Object creation time: 2021-07-28 21:45:40
#
Spot index;Coefficient 1;Coefficient 2;Coefficient 3;Coefficient 4;Coefficient 5
640;-80658859.4461884;2897350.53759514;-23688565.6223975;1576311.13513474;-3227122.83944408
641;-99621031.9885193;23368950.4449196;-5188489.69275018;-7733456.22947498;-3626223.91600616
642;-88093409.3951066;17868492.0819628;-9685455.85458474;-4627180.28198237;-3682271.87539147
643;-113507320.529891;-5899529.70928206;-9958733.0537503;1226788.08282524;-1213807.08631181
644;-139432639.455659;-12905989.0945893;2247239.10780699;360202.075189791;815724.533453089
645;-122524798.986289;-10493011.1681408;355853.549146526;-413696.642604328;659118.198712358
646;-49148449.582335;-1757736.2540185;-17023936.0424417;-281728.669366371;-3987719.9031043
647;-43495527.1642822;19911557.7804966;-6388268.82248622;-8785129.79001814;-4302395.43065884
648;-55800364.5710167;22739921.7412405;-3521635.92367362;-10561887.4901771;-2930322.73774899
649;-39912476.6270311;24286811.9885492;-1456885.88430381;-12530142.3855084;-4557462.00371274
650;-29324292.6583423;23174927.9887554;53019.8054325116;-12747550.7450548;-3537003.55134256
651;-26554905.7208856;21394473.262282;420667.187242051;-10702131.5399415;-846312.323581355
652;-40735366.0622239;19087511.7029661;-1415164.13614088;-11497019.9400209;-957611.165378594
653;-49627683.3212302;17531904.4012691;-5272079.80134529;-9774636.84486655;-3943080.16800486
654;-24152107.0644789;-6554091.3258143;-18048469.3003798;394869.242174763;-1912340.4672121
655;-33412789.7470136;-3213709.40531708;-16676428.8593296;-944060.588182212;85068.0975364058
656;-48145081.9475052;16865999.8631551;7603041.63045189;-7906504.04143162;4304417.94696228
657;-39779483.8566284;-3629319.82465114;-9541134.60459976;1999622.66887925;3043737.16019355
658;-59595544.9343773;-2182687.15873901;-12555613.8468555;4792442.62718203;230957.230214919
659;-109209862.019733;-6129107.20747881;-3649286.21403447;4451046.99498483;-1025983.59202458
660;-48850907.6988942;-8275968.43804796;-9605949.56274289;2103655.74472114;-4481110.60816958
661;-60688454.2669816;6871520.80793814;-14201586.9367417;-299740.25528943;-5165949.45663785
662;-65705868.1914024;14456451.3063796;-8719912.14362237;-5657670.84657246;-3364437.88575029
663;-60334412.5420633;23545796.8653887;-1249359.03304661;-10764187.5539641;-4489575.24270821
664;-72504449.9423686;22744416.1354369;-3136248.60885413;-9977834.32569294;-2955419.89219337
665;-86195789.8572008;4376177.55456901;-8389337.84827269;-3166706.63464187;-1850038.94723211
666;-116911523.718854;-10646356.0852671;1432091.83068816;-1697943.86457371;-446040.484832983
667;-87134402.4591952;8745054.83600642;-13546797.4800105;-1700606.92048962;-2850955.78489976
668;-71970146.4549684;24067857.8012612;-4305660.41765565;-9799910.23675655;-2198413.26781398
669;-66657217.5807115;28749704.0010493;-518287.628442248;-10985118.4035111;-2639292.68145948
670;-82728929.1926149;18733622.6225326;-12594128.5140115;-5099864.14658452;-3004163.56706261
671;-134537218.3569;-6256016.41974974;-8625660.08970239;767404.391898744;1474419.47946561
672;-162932376.407043;-10808856.8567399;-3149475.04457888;936098.449426289;3484648.09929584
673;-169620345.494839;-10705654.8992846;-4147067.14025224;227636.551718205;3207746.40105807
674;-174034219.914192;-11048375.0638928;-3743063.24726514;578610.747548435;3236237.801232
675;-154556231.675056;-5090457.48609058;-8939898.94102412;1918737.64320548;863909.64579581
676;-138126004.270193;-2345044.94858054;-12397040.1291377;2487036.01847968;-269329.13815198
677;-124957948.400514;-438586.744929388;-14246320.3338982;2309219.89093691;-622808.958812578
678;-106069941.290539;3515689.47723127;-17860249.9081918;2606004.74022166;-3119747.71356793
679;-125826197.073307;-2325927.28769134;-12355283.7931766;2076944.44539012;-1485160.36635357
680;-119232374.347729;-3393180.84525371;-10991125.2707674;2125890.59511006;-2205594.18753854
681;-116907444.337329;-2164606.85622882;-11668549.6857842;2320055.84393117;-2606706.50851432
682;-100198941.875751;-733440.549541723;-14626737.1138759;2830682.55415578;-4489040.02179104
683;-116928178.3031;-370252.495113992;-12256036.0745925;2191724.8464628;-1965924.25289743
684;-88029635.3892822;-4722891.71585435;-10783851.4505627;1588965.22211858;-4680517.67443769
685;-69653738.8521637;2834003.13746619;-16488607.586063;1014593.39762651;-5337108.75538675
686;-67013802.3165772;7486537.63868894;-17169062.1447971;418691.398308238;-4923266.50771596
687;-62483227.1326998;6770535.55875682;-21690310.853275;629766.203098803;-4784189.80325984
688;-76648211.7171177;4496343.42638723;-19974433.7998498;1191222.10405093;-3924585.08601544
689;-153009989.054295;-10209784.8644271;-2793744.30055718;1558981.34466381;2026694.46981174
690;-160905645.791125;-12402188.8551718;-2240904.10799138;1054997.82923136;2933475.57820526
691;-162919370.022358;-12725224.7241151;-2460740.2109543;869490.455427619;2860005.59079799
692;-103722734.651127;-170447.301558008;-19909493.9290101;2471064.90174423;-2157304.94689294
693;-81952707.4174371;18847559.9826053;-9143721.82932434;-5807975.64057134;-4448267.86882422
694;-56841736.7136735;26447958.0536834;-4742783.858348;-12949900.4479258;-1005066.82359823
695;-70926410.0744077;17567199.2504946;-10513363.5936161;-6412328.8498876;-4491816.2126144
696;-93544072.2640418;-2104476.22048472;-15101729.9327567;1542502.24310926;-2792661.18324276
697;-132154116.722113;-14430636.6608666;3632578.62248032;-971314.254287533;741559.74459864
698;-119651276.525133;-13059842.5688736;4134741.36110401;-1550048.15309114;374836.620152144
699;-63452387.297057;-2673101.80175659;-12648790.7213908;151208.403715613;-4549954.9197114
700;-43885884.3439419;3809055.25754907;-16824814.1732903;-1951604.18507963;-6419335.72059087
701;-42156136.8753352;13758324.7622831;-6842840.6018704;-7727669.6811812;-6939640.85924081
702;-50829607.7816335;21954357.0582852;-2338404.35381657;-11397592.9558136;-3853474.4761221
703;-22717302.9154135;19814246.943451;2139487.20635319;-12898752.6246771;-4137368.74098392
704;-15060065.105846;20932474.894504;1208536.17475538;-11287523.1183137;-2310690.9555945
705;-27933367.027866;17492303.4799382;213470.330094384;-11630072.1785416;-294462.647064136
706;-38521932.0732268;18639641.0185244;-3100569.89340262;-10272962.4122222;-2081778.85643844
707;-30488967.3668735;15834758.1294402;-3818768.24089877;-8423488.31678845;521648.241444892
708;-51680115.4064714;14739396.6618274;-339223.270314855;-7997973.3342566;3320995.92432081
709;-139021352.096233;-7425228.69913773;3200487.72777821;-4465748.79212458;8425639.49040637
710;-58817331.0842742;4803880.08891128;-4542413.03155867;-515763.315911901;1910973.30276015
711;-53999519.2790121;-4322380.84259808;-14714536.5709846;2544957.22795866;959057.62134765
712;-53362081.8210966;-1708492.95788636;-17735236.1504673;4037881.08915364;-1695966.60329459
713;-73113125.1881245;14693391.4201157;-7996990.65344374;-5155001.52875324;-2280167.87908252
714;-51592990.8209528;19507996.8766299;949539.045517323;-10195428.3425564;-2074066.05195234
715;-47483654.9261888;21676193.5643161;-1000528.91136331;-10224381.9998076;-3015643.34156957
716;-45310201.8982479;21421700.6570261;-2919685.66895282;-9809112.50771036;-1668817.94838458
717;-55316887.712629;18488065.5235663;-6072327.31063173;-8732112.11321602;-3185766.00568053
718;-105360454.023781;-6943730.78456532;-3926702.27747845;-1034727.11141872;-1574940.77792757
719;-65743169.5721578;2957964.3249453;-14668564.8321937;-453059.607111228;-3654714.07294313
720;-67065463.6225534;20372540.5571026;-8305326.6151218;-8489477.56035393;-960195.327977403
721;-69466694.2564503;23761466.7783687;-3388732.39913648;-9606812.57245705;-1024686.68091521
722;-65506790.4802415;26211444.3233074;-2781961.57915773;-10902098.784901;-2438736.85811379
723;-67487156.2725625;11483348.5790546;-17964767.7464298;-1525151.85933347;-3014004.30625793
724;-118743953.826349;300156.287815203;-13137851.0045415;2326849.39720259;5672.4662580004
725;-92620491.6302331;1151069.14688067;-17551589.5182236;1048601.69170419;-360370.184677954
726;-137652531.585154;-1186957.00849713;-11880095.3666546;3166584.18109939;847868.601585885
727;-119970088.012958;3122105.9394681;-17511369.7719027;2077908.46704703;-94234.341148194
728;-104292342.623064;10781378.7008544;-16739928.7781924;-1616176.0375371;-964162.2594984
729;-76997316.0000092;23021152.2176263;-9920544.20308897;-5446015.13894911;-1612633.79908595
730;-67679483.6166468;28032880.3352218;-2156107.14892301;-10384324.6055718;-2667215.64051232
731;-88594183.8903243;25607561.2756173;-5009978.44479902;-8735819.29149703;-440323.013031982
732;-86376101.5978497;22658415.1790122;-6420539.76468873;-7570125.29309555;-2825684.90198658
733;-79417055.3360601;23319012.9470155;-6156942.88689472;-8260225.44213262;-5885249.20517071
734;-95447714.3501881;19715051.2557174;-9558222.10511484;-5843295.22920692;-4715042.6175748
735;-88311453.4398904;18932853.4170626;-8652460.25947295;-4787463.21187611;-5053360.69796877
736;-71286017.5524231;12858923.3004914;-9078411.17532848;-4305450.39407841;-7543600.79814029
737;-81374311.3111356;8847570.72914107;-13876381.1721531;-2013846.89056928;-6780262.74905259
738;-98172806.6910533;1459443.60114018;-14061813.6819326;1100890.50799936;-4609559.85036314
739;-98522372.710262;-907282.16189164;-13654303.008439;1752462.21933517;-3815225.8492932
740;-114142683.137708;-487417.720002106;-13876999.7924657;2522175.32482477;-3192936.38757851
741;-111620255.240485;3216684.82607914;-17315330.8120032;2196558.69252216;-2986892.99464141
742;-140572508.34417;-5100155.8343442;-8778744.43821789;832031.261051209;382617.297441503
743;-161552510.138223;-12710496.9515525;-2663131.41324455;627849.725487156;2961044.84129717
744;-165202493.222705;-12376091.7384187;-2669537.85030441;398850.269314286;3501261.05599942
745;-158914313.362046;-11404305.3306645;-2372370.72886809;342930.987439492;2924993.81408513
746;-78931625.9514073;5149722.67335652;-21092050.603271;1274311.68515048;-3579344.96570404
747;-64124936.8108703;27075697.9091326;-4651967.36652712;-10435879.7190748;-2184927.78412458
748;-71054087.959699;25122196.3755067;-2735562.25588288;-10900036.7636284;-1966062.98896979
749;-66924284.828251;18589567.9241527;-8425428.74292812;-7281708.60072946;-3605467.97023342
750;-118955243.20575;-11348251.3296537;-598494.152165874;-683407.2813825;-436855.973744349
751;-122171723.33075;-10609668.6587499;1407933.45350553;-1123627.67197653;551057.882656328
752;-97980930.6816346;-9212828.99522105;-5078635.35400583;292518.49228452;-2764316.88259975
753;-91430958.2809368;-11340107.5340587;-2626269.41338323;309006.534523882;-3834402.45669773
754;-59629640.5224212;-3098888.63825514;-17145973.7600041;1226681.85236916;-4663285.37230618
755;-50312028.6112988;-25106.1877295208;-16700680.495004;547885.791984687;-4839138.43310763
756;-51074774.3633929;15047665.7895215;-5480836.41330543;-6122400.81648349;-5719757.67930223
757;-37356283.7574269;24435622.3521679;761508.560458248;-11650976.1250038;-2416439.62133886
758;-22870862.7023066;22117241.2012658;1904149.96419147;-11147234.4965603;-1093468.10389146
759;-29942796.121058;18186046.9090416;753064.013972233;-9783598.67702669;813578.785038244
760;-38865384.5732552;19183517.0667614;1174663.00568202;-8358264.32895849;5022011.74082599
761;-35149113.3018961;-2380931.57673799;12477694.3960756;-9310862.99944394;5183745.36773358
762;-96329959.9643954;4214615.32325816;5123125.55491425;-6473838.06780814;6639377.03867604
763;-58722297.0364165;19362695.3095062;6624309.62586294;-8703077.22949078;2379641.03311715
764;-68602894.0686316;14714261.1356153;-5888457.26712239;-3209097.10955533;-834547.574077393
765;-69919125.5222221;6961422.66632086;-10612415.7304191;-876823.94709141;-409370.23955338
766;-55400741.6769654;22965883.7755666;2430219.02105722;-9473500.63430574;-1429632.23967735
767;-37173585.2842639;21258894.4904312;350841.721220586;-10387148.3146664;-3476040.99143716
768;-57704362.1319271;19848466.6270591;-2295468.3137324;-8957963.27780806;-891212.521915381
769;-57257630.2824262;22306798.947306;-1159241.32093878;-10430917.5392133;-3211457.38181072
770;-77967585.7291299;-449718.532265588;-8469163.58327468;-853251.876606833;-4320173.1980129
771;-92319105.9779194;-1582556.45101739;-11526022.2294468;777018.767137757;-2146145.93051237
772;-69657426.7417237;20314026.1772659;-7653924.12913181;-8133665.15432176;-2889531.66945743
773;-40292180.4168678;24959586.3633567;-1537907.10397785;-9281699.89032374;-937293.035844324
774;-65832009.035544;21230752.0792069;-5305603.68162367;-8194535.08932994;-419346.680741631
775;-69897608.1764664;17823986.1667265;-8331375.49524293;-7402540.08523985;-1761249.43614809
776;-87266909.4173042;-663528.516753934;-13588368.1112189;1624235.46729392;-2045845.86540931
777;-87234192.148357;18161633.0949368;-10937971.3846033;-4297588.92582896;-376934.905913616
778;-86474125.1142801;23418252.8097385;-6259889.5122226;-6552172.8854004;-2037697.42235824
779;-90056004.8721273;4978190.51586516;-22894420.1612375;2661286.62300704;-1935155.71745867
780;-96015260.5380279;18168359.7142498;-10413332.8752582;-3658202.63443657;-460033.995112128
781;-82969978.5686925;28178606.688183;-824135.207568178;-9291942.66991095;-2431056.68292068
782;-68426762.574908;29424728.8721398;-1026339.18709143;-9168894.66526526;-1749189.78363761
783;-74420425.0378915;27799219.6079433;-1460111.8996853;-8271696.51578787;-1023591.06547847
784;-79834649.7085358;25818958.4825722;-2709333.81549057;-8570263.90254001;-1922540.5277183
785;-42816249.9106218;28434734.6235965;6175934.23432801;-11030409.9602972;-4486290.55016549
786;-52300454.2718936;30818186.4678438;3343767.80828975;-11488726.7536294;-4631362.3261847
787;-56747731.0968352;29925225.6209426;4655537.21121548;-12322849.2538429;-4167374.10741783
788;-57167984.5336584;30931592.0389235;3601163.15776124;-11171300.8784532;-4681158.0918146
789;-60284772.9099865;31336505.5017557;2970722.54305657;-12478874.6519676;-5610110.14630697
790;-60917746.6415819;28756975.1706103;1070616.7148357;-11779503.9985881;-4422707.24078677
791;-73477677.3165402;25016170.8488427;-1832486.3321536;-9836450.4903648;-2303784.50900225
792;-58092782.0253993;28521403.4647249;-111347.167260529;-11307471.5255055;-5248533.28397199
793;-79657632.3883923;24203803.9579481;-6544915.37840207;-7629098.88699964;-5551562.25533367
794;-76161549.5581319;7676137.55360895;-18199490.4559565;451711.46439398;-4851485.7585051
795;-114582344.372981;-1340807.73699742;-13610573.2601718;2924869.01068269;-1895199.94181114
796;-154085680.386241;-10985898.8064315;-3008862.1661289;1900939.25300675;1342959.42047898
797;-155423717.565784;-8950286.2377022;-5004211.6798418;1476466.21778991;1874055.05364074
798;-145881314.874857;-9151613.28572728;-4456451.10986229;2358911.88284108;803093.078376489
799;-89964165.9458952;329697.685913601;-18135551.0908282;2639690.53287098;-2846273.98135217
800;-73374594.6862899;24537429.680601;-4529195.93095801;-10583069.242826;-3035648.72579304
801;-65194771.7192712;30198495.9591294;1906228.55298578;-10800468.5001664;-2503174.71067826
802;-50871845.241464;26479421.7546643;-3168823.02973978;-11921056.0742646;-3305267.55441151
803;-72756588.076617;4161188.50645866;-16350977.5703725;-496586.180283882;-4553961.99300937
804;-122783474.688098;-11145341.3605121;1001710.08740742;-806625.702819084;-91456.9703005915
805;-51842138.9333341;7272354.17432793;-13228059.0169235;-2053878.51158377;-5704777.98769606
806;-57941897.9678039;21971976.8409997;-5703030.75769424;-8737462.72564315;-5127756.85791835
807;-62458267.2236951;-145799.563864391;-11316589.0980792;-755646.570834852;-4992010.38761183
808;-81838231.8472324;-11873147.1588484;-3409057.08575379;32969.9684517188;-3690830.44447094
809;-39519843.8295696;-1110116.81528159;-17575037.6795362;469726.025113581;-5535242.19124632
810;-37069678.4996387;13721207.3161146;-3198124.40723428;-7442389.62497002;-4967085.44155608
811;-38219363.3261573;23468966.5013698;2533953.83740522;-11838216.1722106;-2021835.25981118
812;-30993993.5208966;21302799.7659464;5355991.32943337;-11552996.3719846;239965.253032569
813;-50288492.5302698;22403150.1421989;503348.486405469;-8447619.69709966;527171.808184133
814;-25496975.7873203;17447684.6232683;5819914.25728285;-10150805.1202168;988774.877365811
815;-29938951.6129763;8035652.50651797;-823776.632533419;-753295.998577686;7019866.96393589
816;-43688124.7636467;11258350.1512804;-2176032.28045693;527790.490496423;5949576.39426783
817;-64296193.4254009;16614346.2034996;3736709.87902342;-4909436.28126072;1803294.83023919
818;-82228085.0166799;20554594.1754494;-194053.781171069;-7801393.19406593;1951518.87503503
819;-50277214.5446639;21259678.8378504;221336.518971783;-9293255.3043501;-31979.8439277516
820;-61010901.4729699;16656633.796226;-2652916.65250608;-8993499.87889539;-320162.18187807
821;-41114978.6432389;13387183.8101253;-7028245.66120281;-6274544.25031776;-4590036.18524391
822;-65716821.2468298;2224353.27909899;-17387441.163741;1067566.26481865;-4425746.9048398
823;-87238298.766769;-2567475.39296064;-15436978.3867067;2266412.95126832;-2950454.85660071
824;-50873282.8652644;16779694.3297474;-7632362.77268172;-5786126.71221037;-3243808.6768476
825;-60943336.7384126;22310934.7499706;-2854824.07979109;-9715432.98112948;96435.9421535048
826;-54677277.2117387;23981179.4611949;-1818590.65171211;-10345089.2387499;-1436565.35749957
827;-57628332.067841;19219790.1567807;-8401875.05812343;-5803489.4847411;-2062534.11490327
828;-75248710.2755463;2628408.20996312;-18312238.8453639;3288803.03959728;-3526087.67862652
829;-77142668.6466576;3052670.34501728;-15500154.510168;1332593.22992493;-1419292.00091799
830;-52016750.1322686;29307918.668935;-475335.140325067;-9628729.53654678;-257374.606896745
831;-74019836.564027;28839531.1878258;-2319537.3945604;-8280865.65193449;-541838.35729144
832;-73931791.5408488;6787845.1418083;-19349510.8070371;2662049.40510567;-548407.912971065
833;-74512069.9995239;28999813.5158984;-1212785.25498234;-8376339.57757603;-894076.529446065
834;-65734259.6175618;31632318.4937853;2592699.20065482;-9500582.00115999;-1419831.47915015
835;-72894418.3550499;27064139.4938563;-2667099.42825004;-8244761.91156952;-367010.513602227
836;-74345536.6004228;25057705.4793516;-5132078.27381377;-8071022.46402188;-858831.860448358
837;-54138182.9455146;30331368.4675586;1384863.24684204;-12018044.4129721;-4146736.5687096
838;-71560966.3100741;28241523.774647;-1184634.64462695;-9491189.71770907;-2288234.86750867
839;-63629008.1043959;27720665.3389778;2320611.61345422;-10785414.1746119;-3737750.26652222
840;-41598983.5190932;23735905.1374071;10008548.2725618;-12000131.7383417;-4368267.86956323
841;-67749349.0941396;27208192.6004372;603594.903245698;-9908779.74101919;-3851692.47228408
842;-57227148.1933581;30582697.2635265;4186903.10962559;-11865937.3168001;-4381400.54227275
843;-73181673.3353193;25605172.4194247;188402.73959171;-9961782.45599331;-2698019.38698207
844;-51451782.9278794;26434063.7573076;2638188.94071356;-8974255.33205786;-3513749.26037355
845;-35012926.198593;29468844.7994068;7857629.31159291;-12524712.4092219;-3816745.28122892
846;-56991656.3807703;31024365.788507;638748.951834727;-10185398.2460795;-3783591.16889927
847;-77360575.8032794;27581220.600177;-2604153.51954514;-8827026.33210658;-2799312.5437446
848;-67668316.9802866;18645729.095403;-9753812.15612693;-4203212.873396;-5324125.77722585
849;-91741657.091579;4640815.33752004;-20143286.5080988;2577163.84929575;-2575642.54235577
850;-85227292.8569144;2783114.63848059;-19158829.1390386;2113140.73474315;-2445586.33403682
851;-73813422.9880894;12047425.6285608;-15550998.5302062;-1330674.90551648;-3217675.02926207
852;-101455776.921436;-2375051.56123495;-13448670.3853876;2930714.1552717;-1349974.97807326
853;-58464534.9642462;20709631.7614453;-6438237.62350901;-8257183.81178529;-3879427.23503928
854;-32113064.8167386;27717072.2878794;5485153.87817427;-13003798.8544188;-3612823.21773863
855;-36053740.1319425;24745362.3580207;1282691.84827587;-12104287.8814512;-1882750.74152607
856;-56186531.1303033;19100573.1871263;-9067099.68855055;-7424509.57581664;-3708406.10993131
857;-85888660.7482208;-3714917.44755516;-7965630.43338369;1916836.97575883;-2129071.92797974
858;-83455345.2859396;5149803.23463755;-14795434.4572448;-609509.310257364;-4094926.56158375
859;-46187972.6431132;27947070.8597852;1311191.53613795;-12727939.335181;-4223157.79864468
860;-38355033.329533;23750815.1235064;-2017840.40246363;-10751034.0356225;-2778260.82944151
861;-46094477.1073765;4526764.79296203;-14728101.2480845;-1829549.35873766;-6331611.17902643
862;-91714093.7410194;-9967713.18147611;-2269184.87530429;699176.616277908;-3421065.20077737
863;-60586975.6917639;-2579334.3284679;-10911561.668248;1204601.33660678;-3270758.56641871
864;-25741989.8257979;2454780.74036078;-11381337.164957;-1056706.47995616;-3326827.95435388
865;-25842564.885597;1993330.76550608;-11912802.6761539;-909096.696074118;38434.0299806171
866;-19840669.3750069;-617311.004933514;-9473486.57085848;532124.306082266;822113.096427052
867;-23574584.9660019;11674507.1380454;9713090.66608438;-9863957.86480604;2400742.24984113
868;-21145859.7938591;11632933.7271488;-10017763.652233;2561465.28297893;9729859.32827475
869;-24186031.7060501;12311025.6414055;-10687639.3370398;2422215.55366958;7378082.33972039
870;-34410778.2464124;16128777.3293447;-8783550.81125041;2802585.49890799;9040462.62528959
871;-26766993.318926;11991109.7538132;-875170.674762873;1585682.17049992;5806066.07338071
872;-7923375.84292436;16647957.0231701;8376705.12729243;-10135396.944276;1026461.95233592
873;-44479988.6161114;267292.55289513;-16125929.0474908;958888.706786311;-2098360.42876181
874;-43740022.8923508;-3589115.84685578;-18589271.2753232;3027510.89564392;-4191352.25979599
875;-87894189.0296739;-5595482.92815878;-6924954.55147397;3517297.18242801;-4303072.1767178
876;-43276005.1557433;779834.483689422;-20689828.2754239;1893392.95474019;-4166682.366482
877;-54781144.9646592;26159626.8937897;991494.691624799;-10175586.4719593;-1395803.33271519
878;-54783646.4627868;24099973.2848416;-682081.579272768;-9908467.82956203;404133.634386148
879;-47935127.5954653;23018031.7421437;-2618371.1843832;-8332385.79194449;-2676635.37644785
880;-66900993.8214434;3878336.63068359;-19594540.4010734;2137900.0838438;-2699164.83049362
881;-63387407.1508629;439036.568356709;-18813787.2931367;3711298.08222372;-2291300.94471708
882;-61933602.1247661;8839679.5936452;-17235733.5179753;1770600.22102947;-470622.996158951
883;-67502836.9256522;20765234.1839868;-4340343.88730524;-6486851.17082023;4293996.11992298
884;-78318306.1059564;24522618.3282558;-3751270.1363905;-7109735.7691537;2246887.97650838
885;-61489068.5373452;21765577.6719712;-7007172.58819836;-5332837.02886736;597451.289201443
886;-66935411.4106405;26921527.538493;-1962718.02157317;-7589714.38006874;1187575.499558
887;-77399007.4125749;26423557.863786;-3045922.99338319;-7353173.474087;-1024955.82342595
888;-55987019.8584244;16716165.1595516;-10664183.8284447;-2954780.79150913;-3039911.28026393
889;-58859828.9721968;13886335.1460197;-9417014.28360951;-1962093.81341162;-4533317.81349053
890;-77949357.5331805;20545092.4766477;-9061960.80980796;-5091334.19290596;-4382141.15822791
891;-82563918.4700659;24258260.800461;-4971020.35371701;-7965965.07866671;-3626305.18931232
892;-52316755.2338653;30267741.1874218;5468380.03534261;-12574890.9971907;-5999534.15035865
893;-65844437.0325029;29877024.0020027;1925637.9288655;-11650289.8671407;-4831999.83442441
894;-66315783.7230662;27813311.6388926;328099.949017658;-10758025.0919097;-3748462.99380297
895;-70176638.3904359;28070736.0547748;493669.080723441;-11890691.8175178;-4786557.3264493
896;-66272944.1772486;28420150.5493899;961775.291094414;-10880238.3188479;-4237098.69207163
897;-49568444.6200475;29437519.3237324;110876.119356088;-10451098.6439145;-2267602.37611416
898;-53660925.5352351;28601208.5911689;408060.219701364;-10007341.4167371;-2498180.00267789
899;-47377028.453075;31593625.2969238;734970.355511744;-8920130.54416628;-1359009.13076351
900;-67778050.9353069;29736679.0990651;742184.373799357;-9437994.69272699;-1979856.07185334
901;-80038385.97146;28062462.9377146;-1890897.07997022;-9581155.92566021;-2957358.25869514
902;-65737795.5666179;9683160.26571625;-19489546.877413;992594.745739811;-4334637.8324417
903;-83189851.1813015;6056080.17803667;-19317565.0416008;3420752.64012526;-3236348.7617793
904;-71902012.2626307;30749214.4601705;1491785.84147021;-11305058.9363731;-3690284.38954716
905;-72478872.2464578;9044650.04023616;-11819301.4840866;-787172.450981589;-3622986.7646487
906;-61072510.6750263;8496146.26994048;-18279953.3734365;-1469496.52546323;-4045693.90875586
907;-39784118.1613588;27304521.8581468;-1773642.13077058;-11272546.5232524;-1988518.34745591
908;-37647541.9219804;23894727.3614934;-2161692.60719647;-10445495.9596243;-3229407.0855511
909;-34022446.3292454;24882047.6576891;-3042056.25512087;-11588141.6985766;-3760388.25506517
910;-63739403.9579994;4795575.45044229;-19243284.8821087;-687457.259237342;-4898564.55955394
911;-105407354.772763;-12109144.4043244;3185528.43574466;-605018.177764344;-2555361.27783179
912;-48116337.9754043;22418477.3434563;-4693836.24549513;-9347370.78739586;-4099562.07941819
913;-51209868.662789;25448727.8035444;-905190.798939508;-10758476.3302806;-3107446.9917899
914;-42509147.8581465;23526023.4493684;-1018050.37114054;-11328266.2780178;-4297685.1964337
915;-46070100.6722725;9162584.72143661;-12918930.2303395;-2853318.5473875;-5191812.81203337
916;-56036019.5894747;-3826422.43320412;-12975694.4372878;1662577.36702289;-4946736.42869491
917;-90513961.0582829;-8573562.23506004;-2023393.96783015;1438671.89745351;-2215927.03882112
918;-46616942.9822309;-4078721.89973456;-9702624.67179615;2060289.14642433;-1706590.31221008
919;-26291697.4367848;-1731372.39513122;-13904156.8641128;1972362.54655155;588117.223415601
920;-48397229.2653046;9554524.83441565;5275445.3550407;-7232488.59327731;3569316.13073798
921;-42491421.4100643;13958305.5776355;-12326303.4236515;2184157.92174366;7723605.14922438
922;-31980015.1967173;11355435.3386826;-13361367.941856;3004338.50436195;6804063.79522796
923;-16111059.3697062;8349491.26268117;-12440914.848772;2966567.32493259;7265480.25117712
924;-21261602.1948087;7517020.86239755;-9616088.55073106;2724742.89127483;5206846.39184643
925;-25588671.0290792;14509442.2414302;-11527857.569057;2950245.2828034;6711906.74710349
926;-12943510.4955955;6847030.19243986;-571221.54726731;2949338.45914511;4983255.76399374
927;-39976518.1473738;20532725.8212919;2540831.80889596;-8453643.24956325;-2195420.71139857
928;-32855482.9485358;19214498.0824846;769138.848330885;-9165786.20533453;-2722156.2341022
929;-42298133.7272082;-2180727.37847523;-17244134.7220785;1895326.61857767;-4297952.60821893
930;-51127620.2329521;-3171077.47674416;-17916478.2680159;3635170.60285563;-3054450.22966403
931;-55395857.4421247;16188321.1215289;-8167876.00958414;-4033398.15858353;-2569631.85797495
932;-43247487.0422837;24282161.13926;-746478.674717237;-8615142.83570094;1437528.69957801
933;-56559325.3499316;19314267.2993028;-6091207.33298667;-6104793.14722627;661018.043821946
934;-35662524.8699509;-1599971.51909173;-20795102.4286054;2920961.69291167;-1650847.71336126
935;-49638845.1892156;4201896.05710521;-11144279.9208497;770265.875138419;-461321.023561693
936;-68122670.7628045;20160953.1463523;-4773193.82524767;-6364765.921785;621096.298843953
937;-43794587.2393072;16452848.7579947;4063133.11971706;-7463495.30300431;2661821.06091777
938;-39122206.4828605;8462281.74624911;11532632.2567385;-7749334.40184692;2287435.50263947
939;-53125653.5960415;16390256.7357382;-284638.957194235;-6679951.50449052;2571204.476157
940;-38457347.7083628;24531540.7662847;688292.886633472;-7781963.80789141;2101292.81933776
941;-52683367.0495432;20955092.8650795;-6604601.84730912;-4009136.89923045;-2258476.46203827
942;-55979813.4462959;4322605.5432045;-20290490.0785888;4058377.53559117;-2670569.73257998
943;-63138791.6180154;4303259.92185961;-19951829.8536655;3969624.31130356;-4550688.22973531
944;-61660414.4098801;3294360.23197657;-19166150.209361;3309904.80123793;-5810634.99044814
945;-47858786.0009567;4698961.08275276;-20738899.7937826;2329438.32266533;-5004936.31935168
946;-50578462.6211373;4536719.45911002;-18000008.5213289;2391195.358476;-5554428.16648
947;-40130334.2627333;7806770.75862005;-15533691.4204747;953859.439722023;-5369189.20498521
